SIGLA,DS_SIGLA,ANOMES_FINAL_OBRA,UN,CD_CONTA,DS_CONTA,BANCO,UF,PAIS,MOEDA,REGIAO,CLIENTE,ANOMES,VALOR
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,800,HOLDING % CE ECO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.395.114.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,800,HOLDING % CE ECO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.395.114.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,800,HOLDING % CE ECO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.395.114.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,800,HOLDING % CE ECO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.395.114.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,800,HOLDING % CE ECO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,193.952.480.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,800,HOLDING % CE ECO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,193.952.480.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,800,HOLDING % CE ECO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,193.952.480.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,800,HOLDING % CE ECO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,193.952.480.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.185.629.650.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.185.629.650.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.185.629.650.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.185.629.650.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.185.629.650.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-8.016.870.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-8.016.870.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-8.016.870.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-8.016.870.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-8.016.870.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,43.621.463.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,43.621.463.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,43.621.463.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,43.621.463.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,43.621.463.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,19.704.213.240.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,19.704.213.240.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,19.704.213.240.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,19.704.213.240.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,19.704.213.240.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1100,IMPOSTO DE RENDA                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,654.571.674.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1100,IMPOSTO DE RENDA                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,654.571.674.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1100,IMPOSTO DE RENDA                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,654.571.674.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1100,IMPOSTO DE RENDA                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-49.261.324.090.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1100,IMPOSTO DE RENDA                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-49.261.324.090.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1100,IMPOSTO DE RENDA                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-49.261.324.090.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1102,IMPOSTO RENDA AJUSTE                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-764.367.739.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1102,IMPOSTO RENDA AJUSTE                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-764.367.739.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1102,IMPOSTO RENDA AJUSTE                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-764.367.739.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1103,IMPOSTO DE RENDA LOCAL                  ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-978.374.495.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1103,IMPOSTO DE RENDA LOCAL                  ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-978.374.495.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1103,IMPOSTO DE RENDA LOCAL                  ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-978.374.495.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1301,LUCRO BRUTO OPER. OBRA                  ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-415.236.742.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1301,LUCRO BRUTO OPER. OBRA                  ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-4.953.240.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1305,LUCRO L÷Q. OBRAS CRIT. ANTIGO           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,673.309.688.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1306,NOPAT                                   ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,672.933.819.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1306,NOPAT                                   ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-87.903.165.620.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1354,CUSTO CAPITAL                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-10.546.597.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1354,CUSTO CAPITAL                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-10.546.597.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1354,CUSTO CAPITAL                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,7.736.410.040.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1354,CUSTO CAPITAL                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,7.736.410.040.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1356,EVA                                     ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,683.480.415.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1356,EVA                                     ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-95.639.575.670.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1700,DELTA DE PROJETO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,107.974.896.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1700,DELTA DE PROJETO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-107.974.896.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1700,DELTA DE PROJETO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-107.974.896.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1700,DELTA DE PROJETO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-144.999.401.800.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1700,DELTA DE PROJETO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,144.999.401.800.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,1700,DELTA DE PROJETO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,144.999.401.800.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6010,DESENCAIXE CAIXA BRASIL                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.842.713.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6010,DESENCAIXE CAIXA BRASIL                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.842.713.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6010,DESENCAIXE CAIXA BRASIL                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.842.713.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6010,DESENCAIXE CAIXA BRASIL                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-9.842.713.210.000
